model,disease_category,disease,incident_rate,protein,hazard_ratio,ci_lower,ci_upper,pvalue
primary,Circulatory system disorders,I15 (secondary hypertension),0.0562298832745181,IGFBP1;Insulin-like growth factor-binding protein 1,2.60788471781888,1.84620447937883,3.68380792994367,5.3553331047702e-08
primary,Circulatory system disorders,I27 (other pulmonary heart diseases),1.35185077123572,IGFBP1;Insulin-like growth factor-binding protein 1,1.32920701496146,1.23399846515543,1.43176133399826,6.1564372357611e-14
primary,Circulatory system disorders,I50 (heart failure),4.42862172841438,IGFBP1;Insulin-like growth factor-binding protein 1,1.22753939321326,1.17797174665833,1.27919278723366,1.86945855654879e-22
primary,Circulatory system disorders,I89 (other non-infective disorders of lymphatic vessels and lymph nodes),0.539784862723777,IGFBP1;Insulin-like growth factor-binding protein 1,1.34422650143586,1.19402308086364,1.51332492321298,9.92229810399001e-07
primary,Circulatory system disorders,I05 (rheumatic mitral valve diseases),0.249070925911283,TNFRSF10B;Tumor necrosis factor receptor superfamily member 10B,1.81425150854694,1.54136727661279,2.13544726568871,7.92624405493391e-13
primary,Circulatory system disorders,I07 (rheumatic tricuspid valve diseases),0.50768440598949,TNFRSF10B;Tumor necrosis factor receptor superfamily member 10B,1.53898416116202,1.36838327548977,1.73085442560663,6.39373224809632e-13
primary,Circulatory system disorders,I08 (multiple valve diseases),2.12025316455696,TNFRSF10B;Tumor necrosis factor receptor superfamily member 10B,1.38458846099873,1.30601286633885,1.46789151603461,9.62799170412025e-28
primary,Circulatory system disorders,I11 (hypertensive heart disease),0.209345499071769,TNFRSF10B;Tumor necrosis factor receptor superfamily member 10B,1.7671030643473,1.4788168512111,2.11158889450595,3.71517369524213e-10
primary,Circulatory system disorders,I12 (hypertensive renal disease),0.534642878358844,TNFRSF10B;Tumor necrosis factor receptor superfamily member 10B,3.35448967888944,3.0411633533845,3.70009752789267,2.77678624444443e-129
primary,Circulatory system disorders,I13 (hypertensive heart and renal disease),0.0671299952614121,TNFRSF10B;Tumor necrosis factor receptor superfamily member 10B,2.81006517587973,2.11054070046549,3.74144231899927,1.50447688312275e-12
primary,Circulatory system disorders,I15 (secondary hypertension),0.0572805562139527,TNFRSF10B;Tumor necrosis factor receptor superfamily member 10B,2.61050545413329,1.90421160533919,3.57877176410013,2.50115036279238e-09
primary,Circulatory system disorders,I20 (angina pectoris),3.98857450375675,TNFRSF10B;Tumor necrosis factor receptor superfamily member 10B,1.25988556039615,1.205515822891,1.31670741698614,1.02058602250626e-24
primary,Circulatory system disorders,I21 (acute myocardial infarction),2.9690922365539,TNFRSF10B;Tumor necrosis factor receptor superfamily member 10B,1.39824812348204,1.32989440949052,1.47011507144393,2.93286815105838e-39
primary,Circulatory system disorders,I24 (other acute ischaemic heart diseases),1.02042834259497,TNFRSF10B;Tumor necrosis factor receptor superfamily member 10B,1.47049547179155,1.35297450724302,1.59822444619871,1.15332739581239e-19
primary,Circulatory system disorders,I25 (chronic ischaemic heart disease),8.68682726806765,TNFRSF10B;Tumor necrosis factor receptor superfamily member 10B,1.35374125491357,1.314175152207,1.3944985812411,4.31362564399469e-89
primary,Circulatory system disorders,I26 (pulmonary embolism),2.00259299890296,TNFRSF10B;Tumor necrosis factor receptor superfamily member 10B,1.33690789959483,1.25827742289525,1.42045203981051,6.08319438084605e-21
primary,Circulatory system disorders,I27 (other pulmonary heart diseases),1.34152382839591,TNFRSF10B;Tumor necrosis factor receptor superfamily member 10B,1.94124397249785,1.8105082217557,2.08142007612916,1.33349833477812e-77
primary,Circulatory system disorders,I31 (other diseases of pericardium),0.735919602761676,TNFRSF10B;Tumor necrosis factor receptor superfamily member 10B,1.39024520141904,1.25928881050094,1.53482005394762,6.69488381186392e-11
primary,Circulatory system disorders,I34 (nonrheumatic mitral valve disorders),1.610181269482,TNFRSF10B;Tumor necrosis factor receptor superfamily member 10B,1.4336628013252,1.3407340445868,1.53303262209403,5.92387482240306e-26
primary,Circulatory system disorders,I35 (nonrheumatic aortic valve disorders),1.71217946177321,TNFRSF10B;Tumor necrosis factor receptor superfamily member 10B,1.34959921478721,1.26455761732971,1.44035986624353,1.74299308702948e-19
primary,Circulatory system disorders,I42 (cardiomyopathy),0.675327761714263,TNFRSF10B;Tumor necrosis factor receptor superfamily member 10B,1.39967128921223,1.26235083718829,1.55192966973318,1.74821760644059e-10
primary,Circulatory system disorders,I44 (atrioventricular and left bundle-branch block),2.85606691243508,TNFRSF10B;Tumor necrosis factor receptor superfamily member 10B,1.26890471889823,1.2061287217444,1.33494805041498,3.59177534054933e-20
primary,Circulatory system disorders,I45 (other conduction disorders),1.73598052217977,TNFRSF10B;Tumor necrosis factor receptor superfamily member 10B,1.28672831960557,1.20583127124549,1.37305260524953,2.75159173030462e-14
primary,Circulatory system disorders,I46 (cardiac arrest),0.782500444602525,TNFRSF10B;Tumor necrosis factor receptor superfamily member 10B,1.73055218879355,1.5774254172096,1.89854356691922,4.00586280601551e-31
primary,Circulatory system disorders,I47 (paroxysmal tachycardia),1.37800755617418,TNFRSF10B;Tumor necrosis factor receptor superfamily member 10B,1.29959152558063,1.20794742293783,1.39818844867714,2.16419067971625e-12
primary,Circulatory system disorders,I48 (atrial fibrillation and flutter),7.34193053621521,TNFRSF10B;Tumor necrosis factor receptor superfamily member 10B,1.25271874545307,1.2130130708363,1.29372410977202,8.73582329416809e-43
primary,Circulatory system disorders,I50 (heart failure),4.41132519077885,TNFRSF10B;Tumor necrosis factor receptor superfamily member 10B,1.622667877741,1.55894330567945,1.68899730468704,5.58886172348841e-124
primary,Circulatory system disorders,I51 (complications and ill-defined descriptions of heart disease),4.19838894357284,TNFRSF10B;Tumor necrosis factor receptor superfamily member 10B,1.41980437509416,1.3615975637426,1.4804994641703,1.57457281443273e-60
primary,Circulatory system disorders,I63 (cerebral infarction),2.07280581812417,TNFRSF10B;Tumor necrosis factor receptor superfamily member 10B,1.3924743285262,1.3126381762426,1.47716620672636,4.25026639150247e-28
primary,Circulatory system disorders,"I64 (stroke, not specified as haemorrhage or infarction)",0.782252888318356,TNFRSF10B;Tumor necrosis factor receptor superfamily member 10B,1.40823476881632,1.27832538001785,1.55134615576157,4.13503605217508e-12
primary,Circulatory system disorders,"I65 (occlusion and stenosis of precerebral arteries, not resulting in cerebral infarction)",0.620774188446482,TNFRSF10B;Tumor necrosis factor receptor superfamily member 10B,1.49901777255403,1.34762091544061,1.66742312818599,9.19109965974586e-14
primary,Circulatory system disorders,I67 (other cerebrovascular diseases),2.72257118513087,TNFRSF10B;Tumor necrosis factor receptor superfamily member 10B,1.31117459405896,1.24472744383318,1.38116888530344,1.78483898931102e-24
primary,Circulatory system disorders,I69 (sequelae of cerebrovascular disease),0.769002668775328,TNFRSF10B;Tumor necrosis factor receptor superfamily member 10B,1.59085138159017,1.44685809234011,1.74917507923262,8.71870152930129e-22
primary,Circulatory system disorders,I70 (atherosclerosis),0.79898742188118,TNFRSF10B;Tumor necrosis factor receptor superfamily member 10B,1.98501444952175,1.81499996454132,2.17095451338256,6.53535388590888e-51
primary,Circulatory system disorders,I71 (aortic aneurysm and dissection),1.08381788695067,TNFRSF10B;Tumor necrosis factor receptor superfamily member 10B,1.46636089180256,1.35264141435228,1.58964101068696,1.48783501112107e-20
primary,Circulatory system disorders,I72 (other aneurysm),0.336008222318852,TNFRSF10B;Tumor necrosis factor receptor superfamily member 10B,1.46979439497882,1.27119167095774,1.69942551769832,1.99628337019537e-07
primary,Circulatory system disorders,I73 (other peripheral vascular diseases),2.12868213949576,TNFRSF10B;Tumor necrosis factor receptor superfamily member 10B,1.61275695819905,1.52214949157554,1.70875792464197,4.97970533967302e-59
primary,Circulatory system disorders,I74 (arterial embolism and thrombosis),0.401415831207609,TNFRSF10B;Tumor necrosis factor receptor superfamily member 10B,2.12224870523719,1.87399395641817,2.40339065740077,2.02459615824094e-32
primary,Circulatory system disorders,I77 (other disorders of arteries and arterioles),0.700643245917862,TNFRSF10B;Tumor necrosis factor receptor superfamily member 10B,1.84509317942181,1.6742328509141,2.0333903010505,4.61127544168655e-35
primary,Circulatory system disorders,"I79 (disorders of arteries, arterioles and capillaries in diseases classified elsewhere)",0.0473914932269657,TNFRSF10B;Tumor necrosis factor receptor superfamily member 10B,3.12844151930535,2.23978885138965,4.36967365635436,2.23529408929253e-11
primary,Circulatory system disorders,I85 (oesophageal varices),0.215321401762079,TNFRSF10B;Tumor necrosis factor receptor superfamily member 10B,2.26880088321087,1.91936179055759,2.68185887255942,7.98533521700495e-22
primary,Circulatory system disorders,I95 (hypotension),4.82087922992954,TNFRSF10B;Tumor necrosis factor receptor superfamily member 10B,1.48398168871011,1.4276129007358,1.54257617824264,8.53603851335503e-89
primary,Circulatory system disorders,I98 (other disorders of circulatory system in diseases classified elsewhere),0.100714878154745,TNFRSF10B;Tumor necrosis factor receptor superfamily member 10B,3.10589410949673,2.47069263027882,3.9044023935579,2.78635169254768e-22
primary,Circulatory system disorders,I07 (rheumatic tricuspid valve diseases),0.50768440598949,GGT5;Glutathione hydrolase 5 proenzyme,1.4129924576021,1.25152608537487,1.5952905085813,2.35248051786677e-08
primary,Circulatory system disorders,I08 (multiple valve diseases),2.12025316455696,GGT5;Glutathione hydrolase 5 proenzyme,1.24560352444568,1.17359393551184,1.32203149075991,4.88668539358038e-13
primary,Circulatory system disorders,I12 (hypertensive renal disease),0.534642878358844,GGT5;Glutathione hydrolase 5 proenzyme,2.28424362626843,2.0330271060256,2.56650239865628,6.70737486610057e-44
primary,Circulatory system disorders,I13 (hypertensive heart and renal disease),0.0671299952614121,GGT5;Glutathione hydrolase 5 proenzyme,2.87291919013758,2.07931881325814,3.96940797170391,1.5740115514041e-10
primary,Circulatory system disorders,I27 (other pulmonary heart diseases),1.34152382839591,GGT5;Glutathione hydrolase 5 proenzyme,1.50919236995248,1.4005228091958,1.62629383439365,3.64980570870855e-27
primary,Circulatory system disorders,I35 (nonrheumatic aortic valve disorders),1.71217946177321,GGT5;Glutathione hydrolase 5 proenzyme,1.23053027283379,1.15174683515435,1.31470276812828,7.99739677577051e-10
primary,Circulatory system disorders,I46 (cardiac arrest),0.782500444602525,GGT5;Glutathione hydrolase 5 proenzyme,1.34611912199337,1.22133194082118,1.48365618717696,2.12210789806848e-09
primary,Circulatory system disorders,I50 (heart failure),4.41132519077885,GGT5;Glutathione hydrolase 5 proenzyme,1.31865023748554,1.26480878655839,1.37478365686575,1.1480311931474e-38
primary,Circulatory system disorders,I51 (complications and ill-defined descriptions of heart disease),4.19838894357284,GGT5;Glutathione hydrolase 5 proenzyme,1.21220407629255,1.16148081570363,1.26514248252141,1.10476301156906e-18
primary,Circulatory system disorders,I70 (atherosclerosis),0.79898742188118,GGT5;Glutathione hydrolase 5 proenzyme,1.45103714448163,1.31786597112338,1.5976653474637,3.46520206490239e-14
primary,Circulatory system disorders,I74 (arterial embolism and thrombosis),0.401415831207609,GGT5;Glutathione hydrolase 5 proenzyme,1.46709802717237,1.28137320718215,1.67974217758644,2.85516391662751e-08
primary,Circulatory system disorders,"I79 (disorders of arteries, arterioles and capillaries in diseases classified elsewhere)",0.0473914932269657,GGT5;Glutathione hydrolase 5 proenzyme,3.20673875463246,2.1860155757114,4.70407144153822,2.51674272353056e-09
primary,Circulatory system disorders,I85 (oesophageal varices),0.215321401762079,GGT5;Glutathione hydrolase 5 proenzyme,2.44766096988661,2.03954538851516,2.9374409891745,6.69522435065141e-22
primary,Circulatory system disorders,I98 (other disorders of circulatory system in diseases classified elsewhere),0.100714878154745,GGT5;Glutathione hydrolase 5 proenzyme,3.82124408589086,2.93733750675196,4.97113672854788,1.72593465718624e-23
primary,Circulatory system disorders,I12 (hypertensive renal disease),0.551252935810089,DPT;Dermatopontin,3.06195088452764,2.73068336770811,3.43340547283173,8.72245461946743e-82
primary,Circulatory system disorders,I27 (other pulmonary heart diseases),1.35161378024624,DPT;Dermatopontin,1.22453214049868,1.13597064670591,1.31999798362965,1.23385177204671e-07
primary,Circulatory system disorders,"I79 (disorders of arteries, arterioles and capillaries in diseases classified elsewhere)",0.0483830388419035,DPT;Dermatopontin,2.75364131731071,1.88017154952177,4.0328982248079,1.96007523211242e-07
primary,Circulatory system disorders,I27 (other pulmonary heart diseases),1.38176903718892,GHR;Growth hormone receptor,0.776136060676008,0.715316100560398,0.842127255642291,1.15139463882739e-09
primary,Circulatory system disorders,I27 (other pulmonary heart diseases),1.3798128372686,LCAT;Phosphatidylcholine-sterol acyltransferase,0.72581682760151,0.670181847136562,0.786070332224581,3.38521678221006e-15
primary,Circulatory system disorders,I98 (other disorders of circulatory system in diseases classified elsewhere),0.108878101891757,LCAT;Phosphatidylcholine-sterol acyltransferase,0.496514880979442,0.37543747167166,0.656639375756374,9.14057758201248e-07
primary,Circulatory system disorders,I12 (hypertensive renal disease),0.54480852743782,"KRT18;Keratin, type I cytoskeletal 18",1.57357921154212,1.39306288486721,1.77748726342211,3.04644906011012e-13
primary,Circulatory system disorders,I69 (sequelae of cerebrovascular disease),0.774430015567422,"KRT18;Keratin, type I cytoskeletal 18",1.34226088841906,1.21136036748023,1.48730661902635,1.88284772831495e-08
primary,Circulatory system disorders,I70 (atherosclerosis),0.796451453918186,"KRT18;Keratin, type I cytoskeletal 18",1.32894933401794,1.20072783407656,1.4708631567161,3.93674133085407e-08
primary,Circulatory system disorders,I74 (arterial embolism and thrombosis),0.406023336486912,"KRT18;Keratin, type I cytoskeletal 18",1.42708650017892,1.23795051781955,1.64511896855137,9.4606709681911e-07
primary,Circulatory system disorders,I85 (oesophageal varices),0.212665406427221,"KRT18;Keratin, type I cytoskeletal 18",3.34677499654874,2.79740763294225,4.00402956852696,8.25815226930971e-40
primary,Circulatory system disorders,I86 (varicose veins of other sites),0.270254275738267,"KRT18;Keratin, type I cytoskeletal 18",1.78761017475232,1.50306165940025,2.12602731025226,5.14459532446699e-11
primary,Circulatory system disorders,I98 (other disorders of circulatory system in diseases classified elsewhere),0.102358174875004,"KRT18;Keratin, type I cytoskeletal 18",5.23107343481679,4.15328697601069,6.58854768247429,7.06085010145805e-45
